Date,Change ($),Date (1),Price (1),High,Date (2),Price (2),Low,Market,Mid,Name,Set Number,Change (%),Period,product_id,Set Name,Edition,tcg_product_id,Rarity,imageUrl,tcgplayerUrl,Release Date,View,Price Bucket
2023-09-21 10:11:41.072921,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,1.12,1.81,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-17 11:11:18.087712,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.59,1.96,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-12 11:12:56.101138,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.52,1.96,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-19 11:10:17.578669,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.63,1.88,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-07 11:11:44.293851,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.9,1.37,1.89,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-15 11:12:04.788430,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.54,1.95,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-09 11:12:28.953835,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.39,1.89,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-17 10:09:22.398297,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,0.95,1.78,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-10 11:11:49.012412,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.47,1.94,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-20 10:12:10.928596,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,1.08,1.81,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-04 11:11:44.984483,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.32,1.8,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-11 11:14:46.580854,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.94,1.47,1.92,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-18 11:12:31.783850,0.84,2023-07-03 00:00:00.000000,0.91,11.59,2023-10-01 00:00:00.000000,1.75,0.94,1.59,1.95,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-16 10:12:09.591975,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,0.77,1.78,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-08-05 11:10:16.479500,0.84,2023-07-03 00:00:00.000000,0.91,8.97,2023-10-01 00:00:00.000000,1.75,0.9,1.33,1.8,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-15 10:11:06.759546,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,0.77,1.74,1.98,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-10-01 11:18:57.162996,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,0.99,1.75,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-30 11:17:25.133305,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,0.99,1.72,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-26 10:10:37.779523,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,1.52,1.7,2.02,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-27 10:11:08.337263,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,1.53,1.7,2.01,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-28 10:33:09.000372,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,0.99,1.72,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-29 11:19:52.328261,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,0.99,1.72,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-25 10:10:50.320717,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,1.59,1.69,2.05,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-28 19:46:13.744885,0.84,2023-07-03 00:00:00.000000,0.91,8.0,2023-10-01 00:00:00.000000,1.75,0.99,1.72,2.0,Starving Venom Fusion Dragon,LEDD-ENC25,0.48,90,9266,Legendary Dragon Decks,1st Edition,147088,Ultra Rare,https://tcgplayer-cdn.tcgplayer.com/product/147088_200w.jpg,https://www.tcgplayer.com/product/147088/yugioh-legendary-dragon-decks-starving-venom-fusion-dragon,2017-10-06,New Today,< $1
2023-09-16 10:14:58.259348,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.21,5.01,5.98,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-24 10:12:31.666285,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.38,5.61,6.19,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-07 11:14:52.871358,1.54,2023-07-03 00:00:00.000000,4.46,9.26,2023-10-01 00:00:00.000000,6.0,3.84,4.21,5.5,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-15 10:13:46.256812,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.21,4.56,5.32,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-19 10:13:18.393472,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.36,5.17,5.8,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-09 11:15:49.655718,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.84,4.21,5.25,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-21 10:15:02.459297,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.38,5.61,6.09,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-19 11:13:10.030257,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.79,4.38,4.53,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-06 11:13:01.033700,1.54,2023-07-03 00:00:00.000000,4.46,9.26,2023-10-01 00:00:00.000000,6.0,3.84,4.16,5.5,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-10 11:14:43.611379,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.84,4.25,5.2,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-20 11:13:22.222423,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.79,4.36,4.72,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-05 11:13:15.078738,1.54,2023-07-03 00:00:00.000000,4.46,9.26,2023-10-01 00:00:00.000000,6.0,3.91,4.29,5.5,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-08 11:16:14.868750,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.84,4.22,5.38,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-04 11:16:12.682352,1.54,2023-07-03 00:00:00.000000,4.46,9.26,2023-10-01 00:00:00.000000,6.0,3.91,4.3,5.5,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-23 10:13:21.486800,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.38,5.61,6.09,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-13 11:13:48.800745,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.89,4.35,5.0,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-22 10:13:42.085728,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.38,5.61,5.98,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-21 11:14:23.225761,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.75,4.35,4.56,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-18 10:12:49.741136,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.36,5.17,5.98,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-11 11:18:44.037071,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.84,4.34,5.0,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-14 11:14:29.991207,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.86,4.38,5.0,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-18 11:15:51.219244,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.8,4.36,4.67,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-17 11:14:03.767539,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.8,4.36,4.72,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-20 10:14:47.267502,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.38,5.57,5.98,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-17 10:12:04.859881,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.21,5.01,5.89,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-15 11:15:25.621184,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.5,4.38,4.92,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-12 11:16:42.493157,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.84,4.35,5.0,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-13 15:07:54.800414,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.21,4.63,5.2,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-08-16 11:14:32.003888,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,3.8,4.36,4.81,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-14 10:13:46.913090,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.21,4.67,5.32,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-28 19:50:15.209338,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.76,5.74,6.26,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-10-01 11:21:44.337314,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.76,6.0,6.32,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-28 10:36:48.942057,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.76,5.67,6.16,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-25 10:13:49.070979,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.26,5.62,6.21,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
2023-09-30 11:20:01.974555,1.54,2023-07-03 00:00:00.000000,4.46,9.99,2023-10-01 00:00:00.000000,6.0,4.76,5.94,6.18,Return of the Dragon Lords,SDRR-EN030,0.25666666666666665,90,14297,Rokket Revolt,1st Edition,196841,Common,https://tcgplayer-cdn.tcgplayer.com/product/196841_200w.jpg,https://www.tcgplayer.com/product/196841/yugioh-structure-deck-rokket-revolt-return-of-the-dragon-lords,2019-08-16,New Today,$1-5
